Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Korea Republic,2021-06-13,Lee Jae-sung,45,Lebanon,DM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Nam Tae-hee,45,Lebanon,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Jung Woo-young,90,Lebanon,DM,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Hong Chul,90,Lebanon,LB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Kim Young-gwon,90,Lebanon,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Park Ji-soo,66,Lebanon,CB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Won Du-jae,24,Lebanon,MF,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Kim Moonhwan,62,Lebanon,RB,0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Lee Yong,28,Lebanon,"DF,MF",0,0,,0,0,,,,0,0,0,1,NA,NA,NA,NA,NA
Korea Republic,2021-06-13,Kim Seung-gyu,90,Lebanon,GK,0,0,,0,0,,,,0,0,0,1,,,0,NA,0
Korea Republic,2021-09-02,Hwang Ui-jo,90,Iraq,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Son Heung-min,90,Iraq,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Song Minkyu,57,Iraq,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Hwang Hee-chan,33,Iraq,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Lee Jae-sung,68,Iraq,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Kwon Chang-hoon,22,Iraq,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Hwang In-beom,90,Iraq,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Son Jun-ho,45,Iraq,DM,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Nam Tae-hee,45,Iraq,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Hong Chul,90,Iraq,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Kim Young-gwon,90,Iraq,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Kim Min-jae,90,Iraq,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Kim Moonhwan,57,Iraq,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Lee Yong,33,Iraq,"DF,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-02,Kim Seung-gyu,90,Iraq,GK,0,0,,0,0,,,,0,0,0,0,,,0,NA,0
Korea Republic,2021-09-07,Cho Gue-sung,45,Lebanon,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-07,Hwang Ui-jo,45,Lebanon,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-07,Hwang Hee-chan,90,Lebanon,FW,0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-07,Na Sang-ho,58,Lebanon,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-07,Song Minkyu,32,Lebanon,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-07,Lee Donggyeong,58,Lebanon,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-07,Kwon Chang-hoon,32,Lebanon,"FW,MF",1,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-07,Lee Jae-sung,71,Lebanon,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-07,Son Jun-ho,19,Lebanon,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-07,Hwang In-beom,88,Lebanon,DM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Korea Republic,2021-09-07,Ju Se-jong,2,Lebanon,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
