Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Portugal,2021-09-07,Rui Patrício,90,Azerbaijan,GK,0,0,,0,0,0,0,0,0,0,0,0,0,,0,NA,0
Portugal,2021-10-09,André Silva,90,Qatar,FW,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,Gonçalo Guedes,59,Qatar,FW,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,João Palhinha,31,Qatar,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,Cristiano Ronaldo,45,Qatar,FW,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,Rafael Leão,45,Qatar,"FW,MF",0,1,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,Matheus Nunes,70,Qatar,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,Bruno Fernandes,20,Qatar,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,João Mário,70,Qatar,CM,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,João Moutinho,20,Qatar,MF,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,William Carvalho,59,Qatar,DM,0,0,,0,0,,,,1,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,Bernardo Silva,31,Qatar,"FW,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,Nuno Mendes,45,Qatar,LB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,Nélson Semedo,45,Qatar,"DF,MF",0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,José Fonte,90,Qatar,CB,1,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,Danilo Pereira,90,Qatar,CB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,Diogo Dalot,90,Qatar,RB,0,0,,0,0,,,,0,0,0,0,NA,NA,NA,NA,NA
Portugal,2021-10-09,Diogo Costa,90,Qatar,GK,0,0,,0,0,,,,0,0,0,0,,,0,NA,0
Portugal,2021-10-12,Bernardo Silva,79,Luxembourg,FW,0,1,,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA
