Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Argentina,2021-07-03,Nicolás González,82,Ecuador,"LW,LM",0,0,0,0,0,4,2,3,1,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Nicolás Tagliafico,8,Ecuador,LB,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Lionel Messi,90,Ecuador,"RW,FW",1,2,0,0,0,7,1,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Giovani Lo Celso,70,Ecuador,LM,0,0,0,0,0,1,0,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Ángel Di María,20,Ecuador,"RM,LM",0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Leandro Paredes,70,Ecuador,CM,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Guido Rodríguez,20,Ecuador,CM,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Rodrigo De Paul,90,Ecuador,"RM,CM",1,0,0,0,0,1,1,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Marcos Acuña,90,Ecuador,"LB,LM",0,0,0,0,0,2,1,2,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Nicolás Otamendi,90,Ecuador,CB,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Germán Pezzella,90,Ecuador,CB,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Nahuel Molina,90,Ecuador,RB,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Argentina,2021-07-03,Emiliano Martínez,90,Ecuador,GK,0,0,0,0,0,0,0,0,0,0,0,0,2,100.0,0,NA,0
Argentina,2021-09-02,Lautaro Martínez,74,Venezuela,FW,1,1,,0,0,5,2,2,0,0,0,1,NA,NA,NA,NA,NA
Argentina,2021-09-02,Papu Gómez,16,Venezuela,"FW,MF",0,0,,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
