Country,Date,Player,Mins,Opp Team,Pos,Gls,Ast,PKwon,PK,PKatt,Shots,SoT,TklW,CrdY,CrdR,OG,GA,Saves,Save%,PK Non SO Conceded,PK SO scorer,GK PK SO saves
Brazil,2021-06-23,Lucas Paquetá,23,Colombia,"DM,CM",0,0,0,0,0,1,0,1,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Casemiro,90,Colombia,"CM,DM",1,0,0,0,0,3,1,2,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Everton Ribeiro,45,Colombia,RM,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Roberto Firmino,45,Colombia,"FW,AM",1,0,0,0,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Alex Sandro,61,Colombia,LB,0,0,0,0,0,0,0,2,1,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Renan Lodi,29,Colombia,LB,0,1,0,0,0,0,0,2,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Thiago Silva,90,Colombia,CB,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Marquinhos,90,Colombia,CB,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Danilo,90,Colombia,RB,0,0,0,0,0,2,0,1,0,0,0,1,NA,NA,NA,NA,NA
Brazil,2021-06-23,Wéverton,90,Colombia,GK,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,0,NA,0
Colombia,2021-06-23,Duván Zapata,63,Brazil,FW,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA
Colombia,2021-06-23,Miguel Borja,27,Brazil,FW,0,0,0,0,0,1,1,1,0,0,0,2,NA,NA,NA,NA,NA
Colombia,2021-06-23,Rafael Borré,63,Brazil,FW,0,0,0,0,0,0,0,7,0,0,0,2,NA,NA,NA,NA,NA
